Voltage (V),Frequency (MHz),Temperature (°C),Capacitance (F),Leakage Current (A),Switching Activity,Circuit Area (mm²),Power Consumption
1.117789707,200.1918236,39.78540321,1.04E-12,4.94E-07,0.139719504,5.054137922,5.52E-07
0.988144209,339.6558113,86.51856646,1.04E-12,5.62E-07,0.394895875,9.819050124,5.56E-07
0.925543233,316.1337449,48.74194034,1.01E-12,6.02E-07,0.637056074,10.49932145,5.58E-07
0.922924822,145.5307711,38.98592056,8.78E-13,6.06E-07,0.523275527,2.288531537,5.59E-07
1.166517429,624.9178171,66.71184343,5.20E-13,4.80E-07,0.55763809,9.625108299,5.60E-07
1.078846401,394.950204,93.61685941,1.14E-12,5.19E-07,0.607974558,5.349927153,5.61E-07
1.165821856,416.6000614,91.76194931,6.41E-13,4.82E-07,0.634389859,3.479827467,5.62E-07
0.884439594,856.8249837,59.18705845,1.47E-12,6.36E-07,0.586263117,1.78791054,5.63E-07
0.862617076,119.2004077,79.22466801,8.29E-13,6.57E-07,0.121913074,11.06688978,5.66E-07
0.90716763,395.0387559,38.25510282,1.22E-12,6.24E-07,0.750796647,11.96995646,5.67E-07
0.968929466,172.7901082,35.87137824,1.40E-12,5.85E-07,0.514986116,10.07622645,5.67E-07
1.19553693,952.5848826,42.54041831,5.94E-13,4.74E-07,0.246337236,10.53086357,5.67E-07
1.171329261,998.4305052,87.28678726,9.91E-13,4.86E-07,0.127651356,0.800469206,5.70E-07
0.971568827,747.6543845,54.42509731,1.23E-12,5.87E-07,0.534794304,6.12549737,5.71E-07
0.822596864,245.5455529,25.5528914,9.17E-13,6.94E-07,0.650629958,1.526570295,5.71E-07
0.912643181,752.8095648,36.92142533,8.46E-13,6.27E-07,0.568855499,11.60506717,5.72E-07
1.055644321,346.5065825,98.67698667,1.47E-12,5.43E-07,0.541309295,6.822565832,5.74E-07
1.031177103,785.0945614,40.29961997,1.33E-12,5.58E-07,0.645869109,13.64179002,5.76E-07
1.040921917,310.9832937,85.7283754,9.65E-13,5.56E-07,0.741628461,3.991476392,5.79E-07
1.197282566,840.8211857,63.81434195,8.22E-13,4.86E-07,0.669847247,9.449842949,5.83E-07
1.131948234,888.1610239,61.41439756,5.06E-13,5.20E-07,0.867509863,11.33623167,5.89E-07
0.967199269,359.0207012,48.895446,5.95E-13,6.10E-07,0.754796852,1.442906061,5.90E-07
1.152884677,523.0074686,68.22883819,1.24E-12,5.16E-07,0.55714411,5.608531486,5.95E-07
1.080705545,923.7703835,85.01241116,1.45E-12,5.54E-07,0.408985848,11.85231002,5.99E-07
0.879712132,472.7740848,71.04939766,7.85E-13,6.81E-07,0.661080256,12.16475967,5.99E-07
0.942688179,747.3686726,73.53422953,1.46E-12,6.37E-07,0.446257686,13.93161671,6.01E-07
0.894837048,854.5008332,22.49384675,5.92E-13,6.74E-07,0.405334096,4.338199708,6.03E-07
0.993764131,556.8434072,75.74583577,1.38E-12,6.08E-07,0.720813612,2.634188465,6.04E-07
1.068715404,199.9652804,86.95472253,1.29E-12,5.67E-07,0.439457533,12.24256352,6.06E-07
1.079333068,227.6105165,42.23580955,1.12E-12,5.62E-07,0.494091389,4.566852571,6.07E-07
0.918655382,289.6097423,61.44131428,5.12E-13,6.61E-07,0.34784368,4.722227851,6.07E-07
0.996928782,287.4432648,63.73400192,1.08E-12,6.12E-07,0.221424998,10.55303317,6.10E-07
0.938801398,945.1638074,33.30794581,8.11E-13,6.51E-07,0.209007998,1.462005144,6.12E-07
0.829463814,461.6587048,25.39479228,6.45E-13,7.38E-07,0.399582701,6.247717914,6.12E-07
0.842356662,411.3987927,93.43279068,1.48E-12,7.28E-07,0.2192093,13.56723739,6.13E-07
1.150215074,415.9166454,65.50466353,8.01E-13,5.33E-07,0.736155906,1.728262122,6.14E-07
1.106308899,902.5441935,95.40001537,9.08E-13,5.54E-07,0.800260168,10.83160888,6.14E-07
1.11919923,327.6981557,64.7648434,1.32E-12,5.55E-07,0.472451537,5.000175563,6.21E-07
1.062126252,417.649745,84.49372737,1.07E-12,5.86E-07,0.582159415,6.850478824,6.23E-07
1.028337022,256.1983957,88.88315536,5.89E-13,6.06E-07,0.4781939,1.449258246,6.23E-07
0.854775438,674.7885153,43.77888906,7.57E-13,7.29E-07,0.800991916,10.75473884,6.24E-07
0.849302208,956.6841236,23.17547248,1.19E-12,7.35E-07,0.112885793,10.00458494,6.25E-07
0.997686194,699.1542634,55.0235479,1.41E-12,6.27E-07,0.715263123,7.546423142,6.27E-07
0.80238552,985.5096577,93.23293881,5.26E-13,7.82E-07,0.379873457,4.768644255,6.28E-07
1.130209704,146.9476888,34.44716285,7.51E-13,5.57E-07,0.24866621,7.164219845,6.30E-07
0.97696692,278.7859602,56.98943522,1.27E-12,6.44E-07,0.579399225,2.799442563,6.30E-07
0.894279444,593.7411027,50.17288651,1.31E-12,7.05E-07,0.291822809,13.35417738,6.31E-07
1.065672763,861.1338478,35.05967009,1.18E-12,5.92E-07,0.846839547,4.006389088,6.32E-07
1.02470743,634.5519314,79.89098541,1.06E-12,6.19E-07,0.284356692,14.66198375,6.35E-07
1.060218422,818.1628064,22.43169176,1.38E-12,6.01E-07,0.277060103,0.986015856,6.38E-07
0.941747388,104.3030776,56.86768375,8.87E-13,6.78E-07,0.424958785,2.769577334,6.39E-07
0.835146216,222.0492527,30.6176913,8.38E-13,7.66E-07,0.327931632,4.42951573,6.39E-07
1.150735283,237.2517737,25.05255451,8.71E-13,5.56E-07,0.3684559,0.918901634,6.40E-07
1.147152765,555.134614,74.68013659,5.11E-13,5.59E-07,0.747648309,11.1112205,6.42E-07
0.871550449,903.7677028,65.91869405,1.31E-12,7.36E-07,0.269799433,11.36098783,6.42E-07
1.000652049,194.4069289,37.93612354,1.49E-12,6.42E-07,0.720750459,1.920471034,6.43E-07
0.869239528,912.4755929,71.10577357,5.93E-13,7.43E-07,0.846688213,4.212659596,6.47E-07
0.99435293,793.8492524,36.78719636,6.05E-13,6.51E-07,0.522054399,11.99906772,6.47E-07
0.897296397,921.3764111,61.58773007,6.34E-13,7.23E-07,0.360644589,13.12006994,6.49E-07
0.925508701,959.5168983,81.12870236,1.22E-12,7.02E-07,0.673041019,13.92716676,6.50E-07
1.026266611,724.222,93.97444461,1.30E-12,6.36E-07,0.359307333,3.086418572,6.53E-07
1.03799125,990.757069,82.96466665,8.93E-13,6.29E-07,0.654963237,8.869826297,6.54E-07
0.938393358,860.0994217,63.59871687,1.19E-12,6.97E-07,0.445469767,6.514408284,6.54E-07
0.856030859,757.9087813,74.27938241,1.18E-12,7.65E-07,0.659971588,2.048543194,6.55E-07
0.942121149,998.0208833,66.76373767,1.15E-12,6.95E-07,0.198804138,5.205525959,6.55E-07
0.811972417,477.0598624,90.66844992,1.45E-12,8.07E-07,0.128296375,14.75736521,6.56E-07
0.834609545,753.9245709,25.94456969,9.24E-13,7.87E-07,0.292814034,14.35088224,6.57E-07
0.87576942,238.5989234,83.57711215,6.80E-13,7.52E-07,0.708561114,3.95489207,6.58E-07
0.968606301,684.4842003,96.25543513,1.31E-12,6.80E-07,0.823366989,3.299014823,6.60E-07
0.813228726,970.9215689,56.40300686,1.49E-12,8.11E-07,0.1464262,4.67998291,6.60E-07
0.848312244,398.9844224,69.31297235,1.30E-12,7.79E-07,0.119236434,11.2635188,6.61E-07
0.859406655,101.2713516,29.37014455,1.11E-12,7.70E-07,0.142136383,6.023054282,6.62E-07
1.044662662,719.65449,82.65466219,1.19E-12,6.35E-07,0.510165769,12.60636948,6.64E-07
0.989317805,427.3440872,51.73832834,6.97E-13,6.75E-07,0.276356379,12.42970459,6.68E-07
1.059774873,309.6052562,53.86818901,6.92E-13,6.31E-07,0.579945605,5.33952919,6.68E-07
0.903480664,504.27309,78.90810539,8.94E-13,7.40E-07,0.867241186,8.014605788,6.69E-07
0.819357004,632.2986608,58.132952,1.36E-12,8.16E-07,0.828611165,11.37102096,6.69E-07
1.165890806,570.2757827,46.42598116,1.20E-12,5.74E-07,0.738237789,13.93672883,6.70E-07
1.039652467,813.5998091,72.89257482,6.78E-13,6.45E-07,0.700409589,10.70953016,6.71E-07
1.048723518,303.4213945,93.77895238,7.49E-13,6.44E-07,0.325551632,11.52726007,6.76E-07
1.125153378,260.5894668,41.05870312,5.81E-13,6.02E-07,0.229584434,10.94574582,6.77E-07
0.974144412,623.9464184,23.49302024,8.18E-13,6.96E-07,0.585097579,6.107607202,6.78E-07
1.07616692,628.7538232,28.49633819,1.31E-12,6.30E-07,0.521376861,12.90595113,6.78E-07
0.907060186,132.6763245,69.24295983,1.47E-12,7.48E-07,0.428767992,11.18243515,6.78E-07
0.978816035,357.3617049,91.89204674,8.54E-13,6.95E-07,0.55077984,13.60163055,6.80E-07
0.833666975,934.2974861,20.26205318,6.68E-13,8.18E-07,0.602665527,9.590706332,6.82E-07
0.817462852,852.2206976,84.73547321,7.57E-13,8.34E-07,0.660184388,8.118043923,6.82E-07
1.100014376,525.5546136,58.3681643,7.49E-13,6.21E-07,0.410373153,4.920683003,6.83E-07
1.072857931,275.8198352,76.04546265,5.56E-13,6.39E-07,0.85257382,7.993820954,6.86E-07
0.981403737,154.664547,90.67910511,5.98E-13,7.05E-07,0.899288424,14.29199286,6.92E-07
0.815122761,928.7611617,22.93692474,7.77E-13,8.49E-07,0.449194557,5.88188059,6.92E-07
0.829804928,620.1054701,47.44935008,8.83E-13,8.37E-07,0.258650252,5.560911698,6.95E-07
0.824674073,768.5455624,79.84769055,6.48E-13,8.43E-07,0.822066805,11.54481847,6.95E-07
1.096603313,977.6781125,24.36348556,1.35E-12,6.34E-07,0.201370257,14.04078705,6.96E-07
1.164509254,310.3441934,33.55690914,7.91E-13,5.98E-07,0.745834133,13.49061068,6.97E-07
0.810790321,570.3255057,73.72688006,6.67E-13,8.61E-07,0.772192394,8.305333884,6.98E-07
0.982943441,172.87339,46.58904776,6.84E-13,7.13E-07,0.57025321,13.58237102,7.01E-07
1.146298119,963.5386677,73.63909289,8.97E-13,6.11E-07,0.53018861,1.639623237,7.01E-07
0.821817389,352.5106598,31.54218495,1.33E-12,8.55E-07,0.654342577,5.339248337,7.03E-07
1.03061346,366.1565531,25.1734238,1.35E-12,6.83E-07,0.20405012,1.21940729,7.04E-07
0.977734393,143.37626,32.77473083,8.38E-13,7.20E-07,0.254157551,9.33213031,7.04E-07
0.957265479,642.7216746,72.68111679,1.21E-12,7.37E-07,0.772995406,9.577417943,7.06E-07
1.002811032,265.6131544,60.53875816,1.39E-12,7.05E-07,0.519912646,2.592679467,7.07E-07
1.011151469,630.8337938,24.58261068,7.97E-13,7.06E-07,0.724754601,4.266526607,7.15E-07
1.093746148,997.1214208,33.08598115,6.62E-13,6.53E-07,0.710339962,9.01280909,7.15E-07
0.979687005,548.333257,79.06305328,5.70E-13,7.30E-07,0.563677883,9.347421387,7.16E-07
1.083913868,458.1571932,93.45051541,8.88E-13,6.61E-07,0.259267724,14.96991265,7.16E-07
0.825221198,446.140295,38.36097151,1.50E-12,8.70E-07,0.88204766,2.164786689,7.18E-07
1.092836091,448.7950088,94.59536272,6.03E-13,6.57E-07,0.349148041,13.94092241,7.18E-07
1.122253861,274.7685069,40.35142933,1.42E-12,6.42E-07,0.148394702,12.54178484,7.21E-07
0.856901638,624.126486,84.99106646,1.26E-12,8.42E-07,0.724433672,8.75249046,7.22E-07
0.809640074,573.4438231,71.50021943,1.02E-12,8.91E-07,0.802784408,12.25256902,7.22E-07
0.833600243,990.9860155,61.36792277,1.26E-12,8.67E-07,0.160237146,1.647273651,7.23E-07
0.815034384,566.5475611,70.09648185,7.19E-13,8.87E-07,0.11278538,3.910102248,7.23E-07
0.97497708,615.0817624,93.70179047,9.21E-13,7.51E-07,0.898581672,1.412863524,7.33E-07
0.987624274,862.688357,84.92496575,1.05E-12,7.44E-07,0.656571263,6.81800679,7.35E-07
0.905500949,958.9862458,43.11111842,1.27E-12,8.17E-07,0.102498215,13.33164858,7.40E-07
1.134328776,982.5007634,51.8436248,1.50E-12,6.51E-07,0.696887172,4.274794552,7.40E-07
1.096170494,797.789448,35.45823726,9.84E-13,6.75E-07,0.21243098,8.515813758,7.41E-07
1.067651759,207.322723,29.81609674,5.16E-13,6.95E-07,0.163513701,9.958266105,7.42E-07
0.889282571,257.2600075,28.57134437,8.71E-13,8.34E-07,0.156165561,5.462606109,7.42E-07
0.975708133,736.187025,26.54415343,9.50E-13,7.61E-07,0.601758103,9.445398029,7.43E-07
1.008736555,250.5257139,77.20725367,6.92E-13,7.38E-07,0.451704663,4.170172487,7.44E-07
1.048944727,912.6662771,34.66540085,1.30E-12,7.09E-07,0.552480227,5.908430744,7.45E-07
0.999090407,167.5484707,94.84812203,1.24E-12,7.48E-07,0.309417759,8.462583596,7.47E-07
1.15020687,852.4564986,69.09577698,1.10E-12,6.50E-07,0.429860638,5.420596433,7.48E-07
0.982633846,542.185898,42.02111916,1.13E-12,7.61E-07,0.362201691,10.19567233,7.48E-07
1.086919229,897.4871457,94.8950924,1.30E-12,6.89E-07,0.716419987,12.01912228,7.50E-07
0.863273032,373.688228,26.53156913,6.71E-13,8.73E-07,0.436591716,1.725695276,7.54E-07
0.999566529,212.3474232,64.13852208,8.36E-13,7.55E-07,0.765601405,10.97401296,7.55E-07
0.868158462,923.9881195,44.17285969,1.29E-12,8.71E-07,0.825445218,13.33346562,7.57E-07
0.831980194,508.708379,48.13569285,1.30E-12,9.12E-07,0.19949768,6.077261232,7.59E-07
0.913923577,679.3112861,60.91266726,9.45E-13,8.41E-07,0.318357507,3.203223072,7.69E-07
0.813948271,618.7531741,92.90270581,1.12E-12,9.49E-07,0.286037189,3.946899763,7.73E-07
1.033362379,506.6709451,80.18169757,1.16E-12,7.48E-07,0.224625083,8.80752998,7.73E-07
1.118998544,168.3127431,58.61566307,9.94E-13,6.93E-07,0.419958408,7.903834349,7.76E-07
1.061490233,963.1735747,84.60285138,6.43E-13,7.34E-07,0.736646371,7.179476775,7.80E-07
1.14921851,236.6935491,99.72839367,1.00E-12,6.81E-07,0.161034645,13.68740501,7.82E-07
0.818573298,516.9832439,52.30669175,5.27E-13,9.61E-07,0.656097224,10.44085272,7.87E-07
0.85775782,827.9148428,89.09521189,7.22E-13,9.18E-07,0.209245193,5.110430213,7.88E-07
1.099204134,877.3491065,77.8493218,5.15E-13,7.17E-07,0.251051386,2.153166766,7.88E-07
1.125054678,197.6274545,81.22226255,6.41E-13,7.01E-07,0.330837738,10.7721124,7.89E-07
0.943134506,489.1233873,48.72383699,1.22E-12,8.37E-07,0.314912213,0.500046644,7.90E-07
1.12144174,208.7576119,20.58929353,1.04E-12,7.09E-07,0.595911014,4.189215271,7.95E-07
0.96294263,423.6277338,28.42925649,1.06E-12,8.27E-07,0.232282428,0.527511354,7.96E-07
1.064686241,246.1636978,57.38582717,1.08E-12,7.48E-07,0.284106019,2.68705095,7.97E-07
1.009060692,380.8402148,49.10658827,8.30E-13,7.90E-07,0.627929708,10.37460887,7.97E-07
1.093094922,199.1721828,51.62454292,1.15E-12,7.33E-07,0.576646431,10.46698202,8.01E-07
0.950758359,247.8020328,79.15804753,6.48E-13,8.46E-07,0.642902731,7.422677595,8.04E-07
1.000664273,740.5792111,90.75850826,9.10E-13,8.04E-07,0.261264337,2.782412608,8.05E-07
0.93921164,674.4655631,82.89015272,7.53E-13,8.58E-07,0.84742504,2.911256499,8.06E-07
0.957552545,105.896074,76.5946306,5.72E-13,8.44E-07,0.551910013,6.43531869,8.09E-07
1.132232484,695.7008522,22.51250927,8.18E-13,7.14E-07,0.352124512,12.14813766,8.09E-07
1.09143985,988.9244314,78.82036461,8.53E-13,7.44E-07,0.545067435,11.62617504,8.13E-07
1.175642824,788.7663198,28.08326323,1.04E-12,6.92E-07,0.550814273,8.965854922,8.15E-07
0.921895361,665.0366068,40.92847125,1.20E-12,8.83E-07,0.880253537,4.123709774,8.15E-07
1.045543232,240.0741103,52.31486653,1.41E-12,7.80E-07,0.433279469,6.986853698,8.16E-07
1.143491741,494.6916249,76.83563053,1.13E-12,7.15E-07,0.683332901,8.285901705,8.18E-07
0.822607596,785.4491205,81.29518224,1.01E-12,9.94E-07,0.507041114,13.23797155,8.18E-07
0.808646496,878.08834,45.07599715,9.07E-13,1.01E-06,0.750733939,9.898129121,8.18E-07
0.927143988,602.6574052,48.82280927,1.09E-12,8.84E-07,0.827939258,7.068739922,8.20E-07
0.941752287,765.2107637,99.76185219,1.32E-12,8.72E-07,0.671100724,5.40214018,8.22E-07
0.830315656,324.5028632,38.07276888,1.47E-12,9.90E-07,0.1818133,1.886695289,8.22E-07
1.105091304,879.6035451,58.57930621,1.45E-12,7.43E-07,0.536427441,0.956898232,8.22E-07
0.833969609,405.2797169,47.62261191,7.75E-13,9.87E-07,0.29280947,12.13963723,8.24E-07
0.886822531,641.9669668,96.54608389,1.27E-12,9.29E-07,0.315965663,7.316074572,8.24E-07
0.905173905,558.6974276,57.27941111,1.30E-12,9.10E-07,0.468508294,9.616645593,8.24E-07
1.155666356,415.7469733,21.09030747,1.43E-12,7.14E-07,0.507496725,13.23355252,8.26E-07
1.127526729,795.8801417,86.07173875,1.29E-12,7.36E-07,0.151301664,3.134291097,8.30E-07
0.956129894,420.3718556,58.97482759,9.83E-13,8.68E-07,0.490903225,14.31645433,8.30E-07
1.05267313,608.156319,47.47402183,1.28E-12,7.90E-07,0.299887751,12.64563088,8.32E-07
1.145165975,225.7356371,85.48052879,1.20E-12,7.26E-07,0.857040754,1.590719765,8.32E-07
1.051212211,421.2849998,84.45472773,8.45E-13,8.02E-07,0.385639459,12.62042868,8.43E-07
1.144105242,347.1089804,75.74836694,1.13E-12,7.40E-07,0.742398239,10.27903979,8.47E-07
0.942098792,881.3469862,61.0208798,6.90E-13,8.99E-07,0.439698552,6.133915147,8.48E-07
1.184671689,794.9914464,25.19311692,1.43E-12,7.18E-07,0.469377814,6.917409432,8.51E-07
0.869661931,645.6519133,25.97499084,8.07E-13,9.79E-07,0.533045023,9.436822603,8.52E-07
0.972991888,519.2479699,78.01512263,1.31E-12,8.76E-07,0.643299922,10.89696359,8.53E-07
1.067539264,749.9855272,63.06916642,7.95E-13,7.99E-07,0.343842519,3.939588788,8.53E-07
0.943976325,405.266947,24.63590532,6.46E-13,9.04E-07,0.877781962,5.803604473,8.54E-07
0.911700756,387.5968184,76.77901536,1.40E-12,9.40E-07,0.112492363,14.48577222,8.57E-07
0.873809173,120.4123369,75.01567947,6.72E-13,9.83E-07,0.356353537,6.865396201,8.59E-07
0.840043855,859.2852179,21.23526767,1.18E-12,1.02E-06,0.165966477,2.428123958,8.61E-07
0.93723806,865.4257885,62.55409943,9.90E-13,9.18E-07,0.441393364,14.88740355,8.61E-07
0.874783952,812.6196418,75.8117274,6.03E-13,9.84E-07,0.479652159,10.79838397,8.61E-07
0.889229713,332.0939578,87.73172488,6.15E-13,9.70E-07,0.610844941,13.30499918,8.63E-07
1.038881914,516.7089765,89.94161508,1.40E-12,8.30E-07,0.753927414,14.56892914,8.63E-07
1.076220966,587.7554248,73.76007623,1.13E-12,8.03E-07,0.446357458,6.400173567,8.64E-07
0.808075415,511.2937488,59.62003791,1.41E-12,1.07E-06,0.865295964,5.869964407,8.65E-07
0.880650382,907.6044847,35.48667008,1.09E-12,9.83E-07,0.232224082,4.74372943,8.66E-07
1.023317498,441.8859113,36.48104518,7.82E-13,8.47E-07,0.530182348,0.63223146,8.67E-07
1.12211742,915.8082498,72.22992421,7.18E-13,7.74E-07,0.205884968,4.481456347,8.68E-07
0.845143859,217.2867392,62.16410521,6.44E-13,1.03E-06,0.873709847,11.30771524,8.69E-07
0.918438632,717.7922876,68.91990431,6.91E-13,9.49E-07,0.833850803,9.653763006,8.72E-07
1.133078822,519.0422309,62.71077349,5.98E-13,7.69E-07,0.253192481,6.948137502,8.72E-07
0.816125481,214.2170427,80.17349502,1.44E-12,1.07E-06,0.269898484,9.130461981,8.72E-07
0.804415484,397.9812209,84.96701617,7.73E-13,1.08E-06,0.47673584,1.423684546,8.72E-07
1.09527072,431.5438666,56.708869,5.21E-13,7.96E-07,0.105999315,11.62770423,8.72E-07
0.864099134,522.9327136,86.45535359,6.57E-13,1.01E-06,0.726506472,7.740330796,8.72E-07
0.995424195,972.9738295,25.00628473,1.02E-12,8.81E-07,0.254271599,14.48414016,8.77E-07
1.199739187,168.5166673,46.57071585,8.19E-13,7.34E-07,0.700038742,11.77254224,8.81E-07
1.119183707,421.2310132,67.8439967,1.04E-12,7.87E-07,0.722015603,9.965624603,8.82E-07
0.965974435,919.0738355,94.54068378,1.32E-12,9.12E-07,0.446344961,14.10382681,8.82E-07
1.087548064,724.6367295,59.03132175,8.22E-13,8.11E-07,0.842423828,4.780185245,8.83E-07
1.001041298,930.6079986,93.69431615,1.02E-12,8.81E-07,0.673148045,13.5168775,8.83E-07
0.894165035,534.5271278,67.99737425,1.11E-12,9.88E-07,0.848202223,10.77576354,8.84E-07
0.892165914,588.4350668,52.77729106,1.15E-12,9.92E-07,0.828782764,3.566581638,8.85E-07
0.9741662,332.2438195,33.16168751,1.11E-12,9.10E-07,0.143406218,10.180685,8.86E-07
1.145561735,940.8897986,92.65420865,9.55E-13,7.75E-07,0.227495213,4.038814812,8.88E-07
0.856495607,159.5893409,59.98140629,1.39E-12,1.04E-06,0.561198001,1.826065437,8.89E-07
1.095729164,422.2333619,61.9003836,1.13E-12,8.15E-07,0.461549581,1.135350427,8.93E-07
1.116719157,551.1417183,63.49576807,1.40E-12,8.04E-07,0.540982659,8.56207549,8.99E-07
0.811460994,295.5094437,27.00517804,1.23E-12,1.11E-06,0.790865968,1.118030642,9.00E-07
0.821924404,633.4132043,36.09297011,8.32E-13,1.10E-06,0.377577726,12.34174507,9.02E-07
1.111878136,434.3827545,50.91104105,1.07E-12,8.17E-07,0.100510099,14.09967953,9.08E-07
1.157021692,991.4020834,87.50439583,1.41E-12,7.84E-07,0.680232511,14.09716763,9.09E-07
1.011650619,551.7365914,92.18869534,1.38E-12,9.00E-07,0.682731422,12.36543033,9.11E-07
0.936723946,938.0125645,70.5566972,1.01E-12,9.73E-07,0.779918483,8.403420741,9.12E-07
0.856163544,891.449353,86.27715163,1.34E-12,1.07E-06,0.242063676,12.08413487,9.14E-07
0.873835834,202.9346674,58.53853259,1.04E-12,1.05E-06,0.399323432,2.673333468,9.15E-07
1.105968382,674.1074662,66.0404005,9.13E-13,8.28E-07,0.799271802,9.349565944,9.16E-07
1.010546152,371.752092,30.91857144,7.04E-13,9.07E-07,0.871801206,4.794498235,9.17E-07
0.853705835,176.3852246,97.84759517,6.16E-13,1.07E-06,0.719669317,13.30185803,9.18E-07
0.887861578,588.0007262,46.78187087,6.05E-13,1.04E-06,0.86313991,11.39871361,9.21E-07
1.08748879,694.7731238,37.78011942,9.91E-13,8.50E-07,0.855653877,8.167201745,9.25E-07
1.07837662,517.3944554,44.82538263,8.53E-13,8.63E-07,0.746669141,11.73961074,9.32E-07
1.168233492,738.6381027,20.52446113,9.82E-13,7.97E-07,0.519462997,6.531081565,9.32E-07
0.886664744,886.7005038,59.5883442,7.59E-13,1.05E-06,0.568365224,6.203232811,9.34E-07
1.064619515,962.9673509,66.43295456,6.96E-13,8.77E-07,0.888113452,11.11042376,9.34E-07
1.104634231,631.3909897,93.0640598,5.41E-13,8.48E-07,0.829608999,7.152525842,9.37E-07
0.828436097,850.2006027,90.68651177,1.40E-12,1.13E-06,0.314201817,12.60850676,9.38E-07
0.82175053,692.0840548,49.2111658,9.00E-13,1.14E-06,0.238477419,4.690474368,9.39E-07
1.154712682,935.5389031,43.12952639,7.68E-13,8.14E-07,0.169777367,2.500468646,9.40E-07
1.132565315,157.0554028,88.31218579,1.35E-12,8.30E-07,0.575425809,9.49233278,9.40E-07
1.004130571,855.6340832,68.24150068,1.01E-12,9.38E-07,0.349728416,12.87486351,9.42E-07
0.802615011,578.4932516,39.46117667,1.43E-12,1.17E-06,0.370235897,13.52257682,9.42E-07
1.105034675,633.7396537,54.55348445,8.47E-13,8.52E-07,0.688343419,9.448713095,9.42E-07
1.058533636,984.2189229,55.69562099,9.25E-13,8.96E-07,0.212017897,9.135605998,9.49E-07
0.991907029,719.4340936,29.88318216,6.36E-13,9.58E-07,0.761607325,5.6250446,9.51E-07
0.860907034,619.6499942,22.84719827,1.38E-12,1.10E-06,0.559668738,3.585487139,9.51E-07
1.083593022,175.6073242,43.58107176,7.12E-13,8.79E-07,0.636935691,0.808317265,9.52E-07
1.181761752,452.7721566,53.8556518,8.22E-13,8.06E-07,0.368346226,4.927154038,9.53E-07
0.91253767,871.591504,54.9314862,5.48E-13,1.04E-06,0.503387064,14.64838954,9.54E-07
1.180374961,818.2801713,55.57265232,1.45E-12,8.10E-07,0.284569433,13.43627177,9.56E-07
0.84846284,121.0882517,95.95876191,6.62E-13,1.13E-06,0.561906637,7.490891746,9.57E-07
0.995857288,763.4639005,55.64223543,7.53E-13,9.62E-07,0.83126798,3.137464031,9.58E-07
1.062529017,574.0313394,40.78910242,8.48E-13,9.02E-07,0.528527526,2.888236109,9.58E-07
0.891691733,182.6930337,39.65648115,1.15E-12,1.08E-06,0.653482149,12.06118365,9.59E-07
