Voltage (V),Frequency (MHz),Temperature (°C),Capacitance (F),Leakage Current (A),Switching Activity,Circuit Area (mm²),Power 
1.10178738,664.4686875,27.64415989,7.32E-13,2.45E-06,0.377361163,10.89160985,0.002697992
0.931890466,945.0704697,20.56302669,1.33E-12,1.68E-06,0.838052402,8.62015363,0.001568584
0.998292149,869.8948794,37.0261823,1.39E-12,4.77E-06,0.487069482,12.53404709,0.004766815
1.168307477,762.8478795,70.42159091,1.47E-12,2.54E-06,0.702873097,5.044850068,0.002972671
0.880400078,689.1213737,21.19257594,1.38E-12,4.18E-06,0.6248241,11.49402893,0.003681995
1.165785425,654.4695449,24.58046709,8.17E-13,4.26E-06,0.70222857,2.254302545,0.004966541
0.93006123,532.3100631,44.65623384,9.17E-13,7.85E-07,0.521359857,1.813730441,0.000730008
0.872601772,439.7034735,61.43723278,9.43E-13,2.07E-06,0.732008298,9.758245785,0.001809361
1.184340899,291.439991,44.10535141,8.13E-13,3.23E-06,0.450854784,14.66338696,0.003820745
0.814010867,296.1790299,33.06037493,1.30E-12,1.84E-06,0.22338056,9.579097397,0.001498685
1.126778026,686.0172736,34.93929197,7.54E-13,4.53E-06,0.226016082,8.92767081,0.005103256
0.817614584,741.2333423,66.26590539,5.33E-13,1.23E-06,0.870982134,9.653103389,0.001006881
0.807882485,792.7078354,56.13630356,1.07E-12,1.16E-06,0.431339151,11.30203815,0.000940077
1.043882394,928.2605243,98.77892501,5.83E-13,3.90E-06,0.845695816,12.62390214,0.004073089
1.097806843,206.3821825,91.5151564,6.72E-13,1.61E-07,0.418824808,13.85328602,0.000177291
0.869255168,371.1352726,84.61900832,1.35E-12,3.06E-06,0.431876357,1.348165604,0.002657763
0.991031766,816.1536545,59.58104849,1.36E-12,7.91E-07,0.160650854,10.55856233,0.000783852
1.065434764,328.6691219,72.68851327,6.29E-13,2.38E-07,0.847326706,4.339104673,0.000253427
1.079325153,827.3456994,92.34540089,5.10E-13,1.89E-06,0.307201803,7.49400373,0.002045456
0.909576092,512.9224069,82.74115902,1.36E-12,4.01E-06,0.833791311,9.723979538,0.003645297
1.007499368,533.7871466,73.94741006,5.34E-13,1.77E-06,0.14781026,6.578232443,0.001785015
1.038137294,895.6763858,41.62697534,9.02E-13,1.15E-06,0.456255293,9.02876156,0.001195677
0.92633384,391.3041459,31.17489949,1.02E-12,2.36E-06,0.156627063,2.644580859,0.002188467
0.951023161,618.4711807,88.49534328,1.02E-12,3.54E-06,0.757502763,9.814282134,0.00336457
1.109072592,139.7558048,33.46152332,1.28E-12,4.17E-06,0.286305235,12.23699191,0.004629781
1.198811747,926.3462653,40.44739577,1.46E-12,2.04E-06,0.415154691,11.55836151,0.00244464
1.014679065,303.9394033,46.31233873,1.22E-12,2.99E-06,0.517286157,11.16851716,0.003033804
0.957098117,201.5524226,40.33825841,1.07E-12,4.63E-06,0.759790628,3.534516939,0.004429657
1.055662489,830.4235337,90.0165046,1.29E-12,2.56E-06,0.897020777,4.014325253,0.002707187
1.059556075,434.2163996,83.35147157,9.12E-13,4.04E-06,0.374176233,2.114141628,0.004282845
1.127062819,553.7941643,95.00021509,1.20E-12,2.37E-06,0.626491165,12.77053736,0.002676138
1.15858667,111.1462178,56.03090444,6.03E-13,2.76E-06,0.625174825,8.359542262,0.003196782
0.83200855,771.2478928,74.80134781,1.23E-12,2.78E-06,0.57342599,12.17948985,0.00231222
0.924480283,506.0671348,76.14742367,6.53E-13,2.43E-06,0.730590828,8.456035092,0.002246499
0.872560534,971.7754047,66.48358087,9.29E-13,2.22E-06,0.361942577,4.702678841,0.001934186
0.886534769,244.6932051,87.57593272,1.17E-12,2.83E-06,0.24708176,4.273606062,0.002511912
0.870846259,770.0474484,74.97628135,1.25E-12,2.99E-06,0.897991224,14.45017129,0.002605197
1.159490089,567.9119256,73.7437675,9.04E-13,3.18E-06,0.731233246,3.531254286,0.003683288
1.139583306,600.4688426,46.35533681,9.70E-13,9.07E-07,0.808357506,6.52670358,0.00103398
1.177038517,691.5619301,62.99141954,5.85E-13,2.22E-06,0.803911981,13.93863332,0.002611067
0.874116784,948.8195379,39.09701487,5.72E-13,4.74E-06,0.612451469,2.259111272,0.004146536
0.993725887,407.5554307,33.99332682,1.21E-12,1.34E-06,0.592357977,14.60923337,0.001336601
0.93775572,164.2965154,57.23385731,9.69E-13,2.63E-06,0.52878998,13.07164077,0.002465235
1.118141121,228.3572885,46.5537319,8.66E-13,9.38E-07,0.396185874,10.67152655,0.001048708
0.85542886,167.2063716,82.53939294,5.70E-13,4.72E-06,0.640063297,12.8283421,0.004034496
0.890780063,343.8881051,34.64559194,7.20E-13,4.84E-06,0.45752114,0.955632949,0.004308425
0.982411946,459.9536846,74.77464643,9.17E-13,8.85E-07,0.196294913,4.219414242,0.000869429
1.187656041,418.9900612,60.02936785,1.48E-12,2.73E-06,0.229618885,11.73665489,0.003242292
1.022038571,985.3283912,70.5597226,7.89E-13,4.45E-06,0.438650629,9.198604308,0.004549605
1.023443769,184.5925008,90.1888538,8.18E-13,1.98E-06,0.288590791,14.1503664,0.002021888
1.167226927,154.1226143,61.70190992,1.29E-12,4.70E-06,0.33988685,8.972723752,0.005482734
1.029737022,191.925164,61.49443362,1.12E-12,2.75E-06,0.243459452,1.582364008,0.002827852
1.126490207,100.2920187,25.49034435,1.01E-12,3.12E-06,0.209397489,8.253780144,0.003510817
1.017888889,625.7230622,52.80147007,1.14E-12,1.94E-06,0.558688455,6.159816933,0.001975705
1.019000932,954.3640121,90.76990371,1.45E-12,1.01E-06,0.505085122,1.245488372,0.001033463
1.11017869,146.3525655,60.60190879,9.41E-13,1.78E-06,0.361770314,4.996092189,0.001978913
1.140394544,837.3212995,57.63118513,7.69E-13,1.40E-06,0.196792338,6.937160097,0.001599615
1.144044144,253.2520743,47.38833381,8.71E-13,1.70E-06,0.797874123,14.68615306,0.001940284
1.108946877,973.1061499,20.1862707,8.13E-13,1.72E-06,0.896435761,7.209767694,0.001907674
0.889888788,865.6384726,55.99934936,7.78E-13,9.48E-07,0.663380158,3.151278134,0.000844132
0.876265649,304.9736714,29.4790551,1.37E-12,3.40E-07,0.335679842,3.792432419,0.000297643
0.856202303,604.3218514,97.5993797,1.35E-12,1.18E-06,0.20920779,6.518751448,0.00101125
0.931965952,956.8264003,99.28609106,5.43E-13,1.41E-06,0.247787121,7.49104038,0.001314713
0.835371832,420.828366,63.08877339,7.81E-13,3.05E-06,0.738853677,12.00619195,0.002548361
1.031995992,947.8739649,92.49704651,1.46E-12,1.25E-06,0.195284325,6.915226377,0.001288371
0.892601856,907.1253854,56.97257136,5.90E-13,1.29E-06,0.242919691,13.51534247,0.001152696
0.903273839,759.1925892,64.61812273,1.45E-12,1.96E-06,0.573813914,4.76324024,0.001769165
1.042947131,915.2055143,63.25384482,5.26E-13,1.55E-06,0.53757137,6.491570874,0.001612329
1.141121837,635.0056182,29.22834815,1.43E-12,4.31E-06,0.535581625,11.95235215,0.004923609
0.804604221,877.1113647,88.12568961,1.25E-12,2.05E-06,0.20131819,12.3155783,0.001653304
1.194430371,260.7226665,76.35540822,9.23E-13,1.23E-06,0.252502517,10.19550992,0.001464523
0.896325707,547.7491744,85.57168074,5.89E-13,3.94E-07,0.554222067,5.856580651,0.000353216
0.857552872,225.3242775,65.40576392,9.88E-13,8.88E-07,0.27238536,6.651408068,0.00076123
0.880159826,955.4494219,31.95150697,1.26E-12,4.08E-06,0.62687318,12.3640606,0.003590076
1.008804574,211.4403539,42.8504759,1.34E-12,4.31E-06,0.645491235,8.297653578,0.004349323
1.035850127,988.2382078,36.58131815,1.38E-12,3.96E-06,0.445870522,4.20957995,0.004102788
0.862896447,896.0480477,98.86205507,1.03E-12,3.56E-06,0.140261945,11.31449197,0.003074378
1.114720938,976.53024,40.15466507,8.12E-13,4.12E-06,0.813810867,8.553275297,0.00459469
1.021794747,714.8315474,34.20618205,1.40E-12,2.35E-06,0.316374686,3.884468493,0.002396589
0.929875584,381.1873812,57.55204759,7.90E-13,3.85E-06,0.721481215,8.475492795,0.003583741
0.851711654,475.4742677,67.97755592,5.54E-13,1.26E-06,0.791345423,9.911843554,0.001077387
1.104950443,553.2696743,85.27865987,8.70E-13,4.41E-06,0.666913156,10.48014627,0.004874386
1.121469944,773.6644934,88.6117289,7.54E-13,3.33E-07,0.4504727,10.80659881,0.000373434
1.061302766,494.5939585,76.38781799,9.06E-13,4.74E-06,0.112059622,8.89877948,0.005032817
0.995660867,349.555596,36.75608381,6.04E-13,2.48E-06,0.493735084,14.7347037,0.002473875
0.87625975,895.8532425,94.37767328,1.40E-12,2.95E-07,0.781084026,3.712226628,0.000259043
0.807748598,113.8073991,96.17294006,9.93E-13,4.28E-06,0.619439676,3.429965717,0.003460215
0.954851747,433.9370956,80.94253626,7.27E-13,2.95E-06,0.647374479,5.994169234,0.002821564
0.934330141,819.5976067,76.04664055,6.07E-13,4.01E-07,0.820316987,4.366012659,0.000375002
0.910118348,628.3293769,82.14172907,5.04E-13,2.52E-06,0.402220839,0.875634536,0.002297776
1.038497463,967.1196723,46.85688698,1.31E-12,1.69E-06,0.32952913,6.92236606,0.001755509
0.973549021,809.543416,65.50827649,1.42E-12,2.53E-06,0.569349039,9.875990954,0.002462975
0.808181553,513.1421267,27.70615405,1.18E-12,2.01E-06,0.595971099,3.856065187,0.001623231
0.806107859,328.5404802,42.15716905,9.10E-13,2.90E-06,0.805614803,14.82141546,0.002340981
1.147763114,794.2008581,83.50305304,9.63E-13,1.14E-06,0.421140105,10.28340479,0.00130785
0.971647568,589.9081808,77.5394764,9.00E-13,4.44E-06,0.655101053,8.743312815,0.004315988
1.094211136,581.6147765,83.01917905,6.11E-13,9.17E-07,0.792501406,10.22624254,0.001004259
1.023239778,955.1411167,87.40215371,1.12E-12,4.66E-06,0.658878518,3.771965982,0.004771423
1.144838064,925.2526442,46.70901643,1.40E-12,2.10E-06,0.669852416,6.316833544,0.002400585
0.893447563,887.5637981,48.35339332,1.36E-12,9.24E-07,0.212456862,11.90046436,0.00082603
1.151517688,824.7336937,53.38986876,5.52E-13,1.27E-06,0.375727651,3.994278082,0.00145716
1.108814651,448.9332752,89.52452029,6.97E-13,1.56E-06,0.683663615,8.990266667,0.001727399
0.820176131,329.0510066,77.94488489,6.87E-13,2.67E-06,0.582589433,0.856676512,0.002187988
1.131724302,981.3676984,27.83492765,5.97E-13,9.17E-07,0.264410953,11.03219801,0.00103745
0.939254551,527.6187319,57.63524008,1.28E-12,2.93E-06,0.113761602,3.392005775,0.002754281
1.149266562,377.321498,64.94092217,1.36E-12,1.09E-06,0.595596948,11.60597465,0.001256856
1.135293515,473.4778543,86.92640542,7.93E-13,1.95E-06,0.647621096,12.41417454,0.002214909
1.027415172,805.7667398,59.58293149,5.39E-13,3.83E-06,0.703478872,3.340803598,0.003930756
0.979553118,985.4372725,38.58970797,9.43E-13,2.27E-06,0.694788923,4.805900829,0.002228689
0.969314532,679.194695,41.47560454,7.54E-13,2.71E-06,0.528459274,4.032085791,0.002624693
0.876042001,338.9350087,59.22804675,1.07E-12,1.10E-06,0.685533919,14.74371628,0.000964719
0.859181452,720.7213042,93.6357945,1.40E-12,2.82E-06,0.291194599,10.10558688,0.002424002
0.83368138,254.2254758,98.58001955,9.77E-13,2.14E-07,0.704804752,3.050187444,0.000178473
1.07426199,883.9878879,67.38017418,1.21E-12,4.97E-06,0.184353215,0.528875493,0.005339365
0.855803939,427.008733,34.32511453,8.26E-13,2.99E-06,0.878846457,7.55132704,0.00256188
0.916084438,731.3331933,63.70276025,1.50E-12,1.01E-06,0.753401254,10.17859367,0.000924145
1.199213907,242.1780524,97.17657016,6.06E-13,3.11E-06,0.44468921,9.422273414,0.003729715
1.068069697,326.3542381,71.38947724,1.32E-12,4.81E-06,0.28731582,2.315029216,0.005132726
1.056966088,881.5028315,65.5205438,1.18E-12,3.73E-06,0.574364409,8.70263207,0.003943367
1.05988163,144.0889417,90.51157081,1.19E-12,4.52E-06,0.764628442,8.323590293,0.004793187
1.155335709,196.4817145,81.16610681,1.03E-12,4.50E-06,0.68576266,12.13501135,0.005204617
1.188366632,322.9154149,68.09095254,9.68E-13,4.65E-06,0.404407123,12.0994032,0.005521148
0.987966767,505.6781928,76.75880352,1.09E-12,1.22E-06,0.832858668,12.48587787,0.001208902
1.161456613,688.1382288,92.02895387,7.31E-13,4.36E-06,0.793496654,13.73829641,0.005059005
0.80310403,458.4488558,39.37762874,1.41E-12,2.35E-06,0.130390766,11.89212077,0.001889372
1.164582233,588.9213514,35.25725006,1.46E-12,9.36E-07,0.830873087,4.844891261,0.001091129
0.817036573,485.7657484,79.61668708,1.25E-12,1.81E-06,0.492632093,2.30745174,0.001476642
1.110664897,972.5596913,88.99404224,1.10E-12,3.73E-06,0.708908744,7.927405786,0.004145311
1.186700671,586.303322,22.46758893,6.64E-13,1.39E-07,0.131413032,6.187658675,0.000165238
1.177260283,222.2564581,88.4062215,1.44E-12,1.23E-06,0.531418717,5.69380161,0.001446891
0.997050253,569.0309847,25.59171625,9.21E-13,4.14E-06,0.331140829,12.28142322,0.004126171
0.804604696,504.8566042,64.86561284,7.43E-13,4.00E-06,0.637131372,13.44936156,0.003221866
1.090930276,244.6052843,48.7519745,1.49E-12,3.85E-06,0.166720285,3.441705333,0.004203953
1.04259079,988.0243747,99.9660679,5.18E-13,1.63E-06,0.542129553,11.11253943,0.001696445
0.849142242,154.6574135,80.48434467,1.01E-12,8.74E-07,0.493470417,5.226868204,0.000742112
0.953313915,849.073185,44.14924506,1.27E-12,2.74E-06,0.244531897,4.613978813,0.002614721
1.169400146,844.6062425,34.96539212,1.16E-12,4.42E-06,0.654836491,3.800909553,0.005169749
1.088266244,150.1975705,79.59863322,7.91E-13,5.09E-07,0.724932524,4.685165047,0.000554435
1.011776129,754.2489571,58.69646523,9.83E-13,1.17E-07,0.41109193,2.834164301,0.000118618
0.824024469,309.2936443,67.9182804,1.41E-12,2.93E-06,0.230514699,0.626601241,0.00241384
0.932155418,164.8346692,99.29639904,9.72E-13,2.30E-06,0.247854413,12.61276842,0.002146497
1.089435946,303.904288,51.58981894,9.60E-13,4.89E-06,0.685305387,11.24696327,0.005332215
0.917461119,249.2757993,41.48834454,1.36E-12,2.82E-06,0.213482746,9.217787771,0.002589125
1.092278293,943.8042987,88.243805,5.54E-13,2.53E-07,0.738248486,6.029298229,0.000276701
0.981417811,777.9272946,22.38217128,1.38E-12,1.95E-06,0.296797824,9.348296778,0.001913939
0.810070601,983.7173559,51.47431966,5.53E-13,2.89E-07,0.131697053,13.02974735,0.00023447
1.05294558,585.9623329,42.0924386,1.45E-12,4.87E-06,0.778534724,7.348174085,0.005133407
0.820804416,921.6055099,72.72142421,5.13E-13,3.66E-06,0.486516923,10.97159542,0.003001328
1.001001289,290.7894598,53.84767877,7.85E-13,3.08E-06,0.89618096,6.332718316,0.003085039
0.872132038,363.2011388,51.95429819,1.09E-12,4.82E-06,0.21793099,4.05595576,0.004206932
1.012853856,449.2138479,85.63625771,1.15E-12,3.95E-06,0.234668907,2.440880855,0.004004733
0.981797527,247.7395342,94.29514011,1.47E-12,3.64E-07,0.456938441,9.171665586,0.000357947
1.135447101,830.3678486,95.35641826,5.52E-13,4.14E-06,0.318116321,10.12218398,0.004700492
1.045389042,363.5713612,62.84243297,1.31E-12,2.01E-06,0.352428805,11.43016955,0.002105272
0.910951611,878.7936814,88.00642492,6.83E-13,3.93E-06,0.841849926,1.908180657,0.003581089
1.020392845,297.7586295,24.79412394,7.31E-13,2.33E-07,0.849847974,9.542881023,0.000238317
0.944897597,336.5496504,37.11430521,8.91E-13,2.20E-06,0.214872104,5.118718401,0.0020772
0.928195328,826.9836637,43.62091922,7.87E-13,2.29E-06,0.424364921,13.85991308,0.002122802
1.006635443,365.1327517,79.731214,7.60E-13,1.74E-06,0.868666898,14.78779182,0.001748455
0.830783351,224.541035,61.84534877,1.33E-12,3.23E-06,0.171756106,3.937862586,0.002687017
1.010237123,428.6146377,70.97443088,1.23E-12,5.21E-07,0.413167733,1.55382247,0.000526593
0.86595101,834.7244436,97.15020875,9.00E-13,4.95E-06,0.339163696,2.170721374,0.004284406
0.950158939,787.8670192,24.26659994,1.47E-12,3.01E-06,0.854358567,5.672598512,0.002863637
0.88225019,643.0138582,26.35721468,1.04E-12,2.82E-06,0.234653478,12.01494236,0.002488585
1.097400995,246.6248252,32.32379834,1.14E-12,1.90E-06,0.843992257,4.69518041,0.002089304
1.070744083,563.6784704,88.58842192,1.08E-12,1.30E-06,0.480731753,2.807884916,0.001388019
0.926870677,130.9500366,68.86629156,7.21E-13,3.74E-07,0.415222347,7.290195982,0.000346837
1.110683842,551.2566024,58.36921756,8.12E-13,4.90E-06,0.453980407,5.333394167,0.005441132
0.953561571,581.2313228,20.20629284,8.60E-13,4.04E-06,0.574044324,7.584233061,0.003851726
0.913789997,491.6040955,61.12209553,7.26E-13,1.24E-06,0.112617723,12.38941649,0.001133791
0.986502371,221.3106645,78.83830542,9.72E-13,1.13E-06,0.881318532,1.309289888,0.001118314
1.108731454,505.7813879,53.42477289,5.96E-13,2.96E-07,0.102921353,8.003344967,0.000327692
0.921675019,476.8899553,33.47638052,1.31E-12,4.01E-06,0.726288175,1.797822906,0.003696221
1.027993216,185.4180824,52.3849371,1.05E-12,4.77E-06,0.567144587,8.025671578,0.004904007
1.184929603,501.2033618,46.34727764,7.04E-13,2.84E-06,0.622688288,2.329915071,0.003368784
1.127398196,843.2234123,68.48135801,1.11E-12,7.70E-07,0.884042689,8.556312666,0.0008696
0.986871746,139.4371636,88.84605123,1.19E-12,1.16E-06,0.329458044,14.10729406,0.001147216
0.936234245,643.3662538,78.97705023,1.13E-12,4.35E-06,0.17940388,11.75855851,0.004074372
1.058685387,769.7580252,36.17979978,1.12E-12,7.89E-07,0.675819448,7.751290059,0.00083553
0.849091282,948.1581842,61.94402753,1.38E-12,1.19E-06,0.72541336,1.436587318,0.001011572
1.049962956,517.9991647,21.68328069,1.27E-12,6.62E-07,0.692860274,4.750766142,0.000696023
1.194791617,591.8610758,22.26977408,7.21E-13,4.53E-06,0.625854758,14.37611585,0.005408846
1.124213608,951.8996169,96.03835738,1.27E-12,4.27E-06,0.53286785,3.014972414,0.004802746
0.845181048,190.0515106,80.49131584,1.37E-12,3.91E-06,0.393926137,11.37020561,0.003301752
1.120368267,280.0548273,68.2072206,6.86E-13,1.53E-06,0.498849323,9.014632366,0.001719163
1.004964226,154.1744042,70.70004328,7.95E-13,3.62E-06,0.887694496,2.832558582,0.003637367
0.887422183,461.6888428,80.39107606,6.63E-13,1.23E-06,0.393999514,8.46269876,0.001094055
0.909011617,375.2661754,34.14858062,8.35E-13,1.04E-06,0.306535452,11.08761598,0.000949172
0.886310465,957.8972182,36.70963578,6.63E-13,1.53E-06,0.336495684,2.644937922,0.001354999
1.03007184,277.3678458,60.17773453,1.36E-12,3.19E-06,0.61338956,4.062639079,0.003290379
1.193758383,275.2156205,54.11183726,1.08E-12,8.79E-07,0.525289924,0.938051536,0.001049967
0.806183944,451.8987019,88.40541268,1.12E-12,8.78E-07,0.193078127,9.851346012,0.00070786
1.176306905,338.2938877,76.90592766,6.44E-13,8.85E-07,0.788856191,0.666847819,0.001041153
0.823333283,253.2027749,88.09950986,7.58E-13,1.74E-06,0.869997727,12.86805933,0.001436611
1.198809231,336.9604547,50.95661563,1.00E-12,3.76E-06,0.498968075,14.776859,0.004511803
0.814736173,753.1634995,38.27723575,1.28E-12,4.11E-06,0.338146537,10.28841262,0.003352196
1.106799418,648.5766735,49.74657981,5.34E-13,2.32E-06,0.170487094,14.29076569,0.002565718
0.91490854,590.4348603,68.03779101,7.76E-13,1.21E-06,0.599612055,9.689461547,0.001105355
1.145140492,742.7378487,36.08514378,1.20E-12,3.98E-06,0.378709212,13.06317217,0.00455846
0.94350177,390.325794,83.26814312,1.48E-12,4.66E-06,0.47881842,11.83804332,0.004392812
0.80052828,408.0543938,51.89400493,8.23E-13,5.00E-06,0.567695218,4.499550853,0.004000468
1.136565581,941.106245,40.61756411,1.23E-12,4.29E-06,0.527571381,7.424879463,0.004876504
0.896874859,176.684312,34.23947943,7.32E-13,3.91E-07,0.842317488,10.06885267,0.000351171
0.992900182,744.3937406,41.59153665,9.19E-13,4.82E-06,0.770466636,9.025484971,0.00478309
0.937234456,800.0904462,80.45539545,1.10E-12,4.06E-06,0.245856645,3.986272582,0.003801648
1.192079392,935.4618334,77.09072311,6.01E-13,1.16E-06,0.793533041,13.00633221,0.001381468
1.021766395,668.13473,33.89971359,1.11E-12,1.51E-06,0.554840598,9.440862351,0.001538263
0.995563569,121.8706696,79.54054235,1.05E-12,9.84E-07,0.778188567,0.666772736,0.000979288
1.143831825,562.2395315,62.16291917,7.06E-13,8.78E-07,0.288088943,5.092851973,0.001004177
0.915336805,499.2796361,21.14080449,6.03E-13,4.71E-06,0.492527825,5.508467003,0.004311167
1.051659406,992.251637,53.84541258,6.58E-13,2.78E-06,0.535934049,12.18592553,0.00292449
0.897473119,962.521322,20.91553686,1.24E-12,1.51E-07,0.623751081,1.121556925,0.000136514
1.199436613,947.9534129,68.14613161,1.27E-12,2.54E-06,0.517534556,14.20804726,0.003045771
1.132392144,149.762702,23.88525652,1.01E-12,4.04E-06,0.456748371,0.795875444,0.004572095
1.046014263,912.7947072,39.84134314,5.50E-13,1.55E-06,0.785609155,3.382017851,0.001618498
0.909243472,289.1920289,35.44272102,7.11E-13,1.38E-06,0.506920881,11.6341786,0.00125215
0.963588021,153.0951096,20.16494733,1.15E-12,2.11E-06,0.515168576,5.597914631,0.002035541
0.876986997,774.0264601,87.0129323,1.33E-12,1.07E-07,0.704833617,2.22132579,9.43E-05
0.947160502,878.3023651,61.13345688,8.13E-13,3.97E-06,0.166032779,2.275017282,0.00376381
1.149528855,357.4796637,63.65815712,1.08E-12,2.23E-06,0.57781593,9.451979872,0.002566403
0.862340047,123.4474025,49.05727867,5.75E-13,4.07E-06,0.70644003,6.880090733,0.003511231
0.979916421,172.9749239,70.42405514,9.20E-13,1.25E-06,0.734017298,8.88120124,0.001221479
0.808432844,380.5886599,64.33543712,6.62E-13,7.88E-07,0.279554328,12.08687859,0.000637383
1.104592116,139.7836007,80.62071495,1.18E-12,1.36E-06,0.860949238,3.828483498,0.001504973
0.92956279,368.3463064,73.33802324,1.33E-12,4.42E-06,0.349154332,6.822895045,0.00410985
